KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_KCi4qaW,...,,,,,,,,,,...,,,,,,
pda_OSae6Wa,---,,,,,,,,,,---,,,,,,
pda_SK4K8au,"[c][0080ff]Mrk[-][/c]_nUnit - Check[c][ffffff]Armor[-][/c]locker [i][c][ff8000](OnBy: ExploreNest)  (OffBy: FightBoost, hackCounter, HackDrill)[-][/c][/i]",,,,,,,,,,"[c][0080ff]Mrk[-][/c]_nUnit - 检查[c][ffffff]护甲[-][/c] 储物柜 [i][c][ff8000](开启方式: ExploreNest)  (关闭方式: FightBoost, hackCounter, HackDrill)[-][/c][/i]",,,,,,
pda_F8OmqWq,...,,,,,,,,,,...,,,,,,
pda_OWCCaq0,...,,,,,,,,,,...,,,,,,
pda_YqY4KeK,--,,,,,,,,,,--,,,,,,
pda_Suiu08e,[c][ff80ff]REMOVED -[-][/c][c][0080ff] Mrk[-][/c] - [c][ffffff]DrillingBreach[-][/c] position [i][c][ff8000]([-][/c][c][ff80ff][c][ff8000]OnBy: [c][ff80ff]NestDrillHV) [c][ff8000](OffBy:RptSV&HVCockpits)[-][/c][-][/c][-][/c][-][/c][/i],,,,,,,,,,[c][ff80ff]已移除 -[-][/c][c][0080ff]Mrk[-][/c] - [c][ffffff]钻探破坏[-][/c] 位置 [i][c][ff8000]([-][/c][c][ff80ff][c][ff8000]开启方式: [-][/c][c][ff80ff]NestDrillHV) [-][/c][c][ff8000](关闭方式:RptSV&HVCockpits)[-][/c][-][/c][/i],,,,,,
pda_quqWeiS,...,,,,,,,,,,...,,,,,,
pda_WmuGKWK,...,,,,,,,,,,...,,,,,,
pda_u0a0uuM,--,,,,,,,,,,--,,,,,,
pda_OKiOOGe,Dronebase destroyed,,,,,,,,,,无人机基地被摧毁,,,,,,
pda_a8qGGO8,(Vessel saved),,,,,,,,,,(飞船已保存),,,,,,
pda_ekdSmaw,...,,,,,,,,,,...,,,,,,
pda_ueq40G4,--,,,,,,,,,,--,,,,,,
pda_OiU84qG,[i]< Good! With this you can - >[/i]\n[i][/i]\n[i]< ... ? >\n[b][/b][/i],,,,,,,,,,[i]< 很好！有了这个你可以 - >[/i]\n[i][/i]\n[i]< ... ? >\n[b][/b][/i],,,,,,
pda_s4qaOOK,Save your work,,,,,,,,,,保存你的工作,,,,,,
pda_WKeWCeK,...,,,,,,,,,,...,,,,,,
pda_S44O4WD,--,,,,,,,,,,--,,,,,,
pda_GOSeS4G,"[i]< You should [c][ffffff]save [-][/c]it, though. >[/i]",,,,,,,,,,[i]< 你应该 [c][ffffff]保存[-][/c]它，尽管如此。 >[/i],,,,,,
pda_QSKuS7u,"[i]< [b]Bad things[/b] can happen to any vessel! >[/i]\n\n[i]< You can [c][ffffff]save your design[-][/c] - To re-spawn it later, at other places, times, worlds ...[/i]\n[i]- Just [c][ffff00]aim at[-][/c] your vessel, [c][ffff00]press[-][/c] [c][00ff00][Alt] + [O][-][/c] >[/i]",,,,,,,,,,[i]< [b]坏事[/b]可能发生在任何飞船上！ >[/i]\n\n[i]< 你可以 [c][ffffff]保存你的设计[-][/c] - 稍后在其他地方、时间、世界中重新生成它...[/i]\n[i]- 只需 [c][ffff00]瞄准[-][/c] 你的飞船，[c][ffff00]按下[-][/c] [c][00ff00]Alt] + [O][-][/c] >[/i],,,,,,
pda_CaKKq8X,[i]< That [b]small arrow[/b] at the symbol - This is a [c][ffffff]block group[-][/c]. >[/i]\n\n[i]< ... [c][ffff00]Press [-][/c][/i][c][00ff00][ RMB ] [-][/c][i]to select a [b]style[/b]. >[/i],,,,,,,,,,[i]< 符号上的那个 [b]小箭头[/b] - 这是一个 [c][ffffff]方块组[-][/c]。 >[/i]\n\n[i]< ... [c][ffff00]按下 [-][/c][c][00ff00]右键鼠标按钮[-][/c]来选择一个 [b]样式[/b]。 >[/i],,,,,,
pda_4s4Wae8,"[i]< [b]Closed [/b]cockpits offer more [b]protection [/b]-[/i]\n[i]... Like fire rains, on distant Lava planets - - >[/i]\n[i][/i]\n[i]< Or, they will just stop [b]bullets[/b]. >[/i]",,,,,,,,,,[i]< [b]封闭的[/b]驾驶舱提供更多的 [b]保护[/b] -[/i]\n[i]... 就像在遥远的熔岩行星上，火雨降临 - - >[/i]\n[i][/i]\n[i]< 或者，它们只会阻止 [b]子弹[/b]。 >[/i],,,,,,
pda_uKKeqa4,[c][0080ff]nPOI[-][/c] - Ho[c][ffffff]ve[-][/c]r [i][c][ff8000](OnBy: WorkCheck) (OffBy: DoneBuild)[-][/c][/i],,,,,,,,,,[c][0080ff]nPOI[-][/c] - 悬[c][ffffff]浮[-][/c][i][c][ff8000](开启：工作检查) (关闭：完成建造)[-][/c][/i],,,,,,
pda_8iuNKee,Hover Engines,,,,,,,,,,悬浮引擎,,,,,,
pda_8qwWmaG,...,,,,,,,,,,...,,,,,,
pda_q4440Sm,--,,,,,,,,,,--,,,,,,
pda_WSKWm0m,"[i]<[c][ffffff] [b]R[/b]eaction [b]C[/b]ontrol [b]S[/b]ystem[-][/c]... [/i]\n[i]Will help your vessel to [c][ffffff]turn[-][/c], no matter how it has been built. >[/i]\n\n[i]< Quite [b]CPU-hungry[/b]. - - Use them with care. >[/i]",,,,,,,,,,[i]<[c][ffffff] [b]R[/b]eaction [b]C[/b]ontrol [b]S[/b]ystem[-][/c]... [/i]\n[i]将帮助你的飞船 [c][ffffff]转向[-][/c]，无论它是怎样建造的。 >[/i]\n\n[i]< 相当 [b]CPU-hungry[/b]。 - - 使用时要小心。 >[/i],,,,,,
pda_44GC4Si,...,,,,,,,,,,...,,,,,,
pda_CKy8W8M,"[i]< This vessel is now [c][ffffff]waiting for resources. [-][/c]\nLet's see, if we can find those... >[/i]\n\n---\n(Close window when done.)",,,,,,,,,,[i]< 这艘飞船现在正在 [c][ffffff]等待资源。[-][/c]\n让我们看看，是否能找到这些资源... >[/i]\n  \n---\n（完成后请关闭窗口。）,,,,,,
pda_0aGiSOC,--,,,,,,,,,,--,,,,,,
pda_CWKKQqi,...,,,,,,,,,,...,,,,,,
pda_8WuaMKO,"1- Upper left horizontal symbols- [c][ffffff]Filter[-][/c] [c][ffffff]for[-][/c] [c][ffff00]Hovers[-][/c] [i]( = Click the 'Landspeeder' symbol)[/i]\n\n2-[c][ffff00] Select a Hover vessel[-][/c] from list [i] ( Ideally, the ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - Bottom right screen corner: [c][00ff00][c][ffff00]Press [-][/c][[ Choose for Factory ]][-][/c]",,,,,,,,,,1- 左上角水平符号- [c][ffffff]筛选[-][/c] [c][ffffff]为[-][/c] [c][ffff00]悬浮飞船[-][/c] [i]( = 点击“陆地巡洋舰”符号)[/i]\n\n2-[c][ffff00] 从列表中选择一艘悬浮飞船[-][/c] [i](理想情况下是“[b]阿斯卡隆尼比鲁[/b]”)[/i]\n\n3 - 屏幕右下角：[c][00ff00][c][ffff00]按下 [-][/c][[ 选择工厂 ]][-][/c],,,,,,
pda_OGCkKee,--,,,,,,,,,,--,,,,,,
pda_SUaumGK,...,,,,,,,,,,...,,,,,,
pda_wuOe9qe,"1- Upper left horizontal symbols- [c][ffffff]Filter[-][/c] [c][ffffff]for[-][/c] [c][ffff00]Hovers[-][/c] [i]( = Click the 'Landspeeder' symbol)[/i]\n\n2-[c][ffff00] Select a Hover vessel[-][/c] from list [i] ( Ideally, the ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - Bottom right screen corner: [c][00ff00][c][ffff00]Press [-][/c][[ Choose for Factory ]][-][/c]",,,,,,,,,,1- 左上角水平符号- [c][ffffff]筛选[-][/c] [c][ffffff]为[-][/c] [c][ffff00]悬浮飞船[-][/c] [i]( = 点击“陆地巡洋舰”符号)[/i]\n\n2-[c][ffff00] 从列表中选择一艘悬浮飞船[-][/c] [i](理想情况下是“[b]阿斯卡隆尼比鲁[/b]”)[/i]\n\n3 - 屏幕右下角：[c][00ff00][c][ffff00]按下 [-][/c][[ 选择工厂 ]][-][/c],,,,,,
pda_eU0iX4a,--,,,,,,,,,,--,,,,,,
pda_oSiO0mG,...,,,,,,,,,,...,,,,,,
pda_4qWq0Ku,"1- Upper left horizontal symbols- [c][ffffff]Filter[-][/c] [c][ffffff]for[-][/c] [c][ffff00]Hovers[-][/c] [i]( = Click the 'Landspeeder' symbol)[/i]\n\n2-[c][ffff00] Select a Hover vessel[-][/c] from list [i] ( Ideally, the ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - Bottom right screen corner: [c][00ff00][c][ffff00]Press [-][/c][[ Choose for Factory ]][-][/c]",,,,,,,,,,"1- 左上角水平符号- [c][ffffff]过滤[-][/c] [c][ffffff]为[-][/c] [c][ffff00]悬浮飞船[-][/c] [i]( = 点击 'Landspeeder' 符号)[/i]\n\n2-[c][ffff00] 从列表中选择一个悬浮飞船[-][/c] [i](理想情况下，是 ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - 屏幕右下角：[c][00ff00][c][ffff00]按 [-][/c][[ 选择工厂 ]][-][/c]",,,,,,
pda_S0ia4SO,--,,,,,,,,,,--,,,,,,
pda_uSu8GSK,...,,,,,,,,,,...,,,,,,
pda_8u4i8Qa,"1- Upper left horizontal symbols- [c][ffffff]Filter[-][/c] [c][ffffff]for[-][/c] [c][ffff00]Hovers[-][/c] [i]( = Click the 'Landspeeder' symbol)[/i]\n\n2-[c][ffff00] Select a Hover vessel[-][/c] from list [i] ( Ideally, the ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - Bottom right screen corner: [c][00ff00][c][ffff00]Press [-][/c][[ Choose for Factory ]][-][/c]",,,,,,,,,,"1- 左上角水平符号- [c][ffffff]过滤[-][/c] [c][ffffff]为[-][/c] [c][ffff00]悬浮飞船[-][/c] [i]( = 点击 'Landspeeder' 符号)[/i]\n\n2-[c][ffff00] 从列表中选择一个悬浮飞船[-][/c] [i](理想情况下，是 ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - 屏幕右下角：[c][00ff00][c][ffff00]按 [-][/c][[ 选择工厂 ]][-][/c]",,,,,,
pda_SqqmiuG,--,,,,,,,,,,--,,,,,,
pda_CWWAW4K,...,,,,,,,,,,...,,,,,,
pda_0aO4i0G,"1- Upper left horizontal symbols- [c][ffffff]Filter[-][/c] [c][ffffff]for[-][/c] [c][ffff00]Hovers[-][/c] [i]( = Click the 'Landspeeder' symbol)[/i]\n\n2-[c][ffff00] Select a Hover vessel[-][/c] from list [i] ( Ideally, the ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - Bottom right screen corner: [c][00ff00][c][ffff00]Press [-][/c][[ Choose for Factory ]][-][/c]",,,,,,,,,,"1- 左上角水平符号- [c][ffffff]过滤[-][/c] [c][ffffff]为[-][/c] [c][ffff00]悬浮飞船[-][/c] [i]( = 点击 'Landspeeder' 符号)[/i]\n\n2-[c][ffff00] 从列表中选择一个悬浮飞船[-][/c] [i](理想情况下，是 ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - 屏幕右下角：[c][00ff00][c][ffff00]按 [-][/c][[ 选择工厂 ]][-][/c]",,,,,,
pda_qCaGmeG,--,,,,,,,,,,--,,,,,,
pda_uG4mKmC,...,,,,,,,,,,...,,,,,,
pda_C0iesmK,"1- Upper left horizontal symbols- [c][ffffff]Filter[-][/c] [c][ffffff]for[-][/c] [c][ffff00]Hovers[-][/c] [i]( = Click the 'Landspeeder' symbol)[/i]\n\n2-[c][ffff00] Select a Hover vessel[-][/c] from list [i] ( Ideally, the ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - Bottom right screen corner: [c][00ff00][c][ffff00]Press [-][/c][[ Choose for Factory ]][-][/c]",,,,,,,,,,"1- 左上角水平符号- [c][ffffff]过滤[-][/c] [c][ffffff]为[-][/c] [c][ffff00]悬浮飞船[-][/c] [i]( = 点击 'Landspeeder' 符号)[/i]\n\n2-[c][ffff00] 从列表中选择一个悬浮飞船[-][/c] [i](理想情况下，是 ""[b]Ascalon Nibiru[/b]"" )[/i]\n\n3 - 屏幕右下角：[c][00ff00][c][ffff00]按 [-][/c][[ 选择工厂 ]][-][/c]",,,,,,
pda_CC0488C,--,,,,,,,,,,--,,,,,,
pda_e46VqM8,/\ [i]Top Left:  Horizontal Symbols row[/i]                                                                                                          [i] Top Right [b]Tabs[/b][/i] /\\n[c][c0c0c0][sup](e.g. the structure categories)[/sup][-][/c]                                                                                                                                     [c][c0c0c0][sup][[Library]] [['Factory]][/sup][-][/c]\n\n[c][ffff00]=[-][/c] [c][ffffff][c][ffff00]Display filters[-][/c][-][/c]                                                                                                                                  [c][ffffff]= Switch between[-][/c]\nfor Blueprints                                                                                                                                  Blueprints & Crafting\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n---\n[[[c][ffffff] OK [-][/c]]][c][ffffff] to continue[-][/c],,,,,,,,,,/\ [i]左上角：水平符号行[/i]                                                                                                          [i] 右上角 [b]标签[/b][/i] /\\n[c][c0c0c0][sup](例如，结构类别)[/sup][-][/c]                                                                                                                                     [c][c0c0c0][sup][[图书馆]] [['工厂]][/sup][-][/c]\n\n[c][ffff00]=[-][/c] [c][ffffff][c][ffff00]显示过滤器[-][/c][-][/c]                                                                                                                                  [c][ffffff]= 在[-][/c]\n蓝图之间切换                                                                                                                                                  蓝图 & 制作\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n---\n[[[c][ffffff] 确定 [-][/c]]][c][ffffff] 继续[-][/c],,,,,,
pda_WCWq8ah,- Press [c][00ff00][[ Start Production ]][-][/c]\n[i][sup]\nNeeds all resources.[/sup][/i]\n[i][sup](Ascalon Nibiru will be done instantly)[/sup][/i],,,,,,,,,,- 按 [c][00ff00][[ 开始生产 ]][-][/c]\n[i][sup]\n需要所有资源。[/sup][/i]\n[i][sup](Ascalon Nibiru 将立即完成)[/sup][/i],,,,,,
pda_qmq8Wuq,...,,,,,,,,,,...,,,,,,
pda_24GKCIi,--,,,,,,,,,,--,,,,,,
pda_q0uC4eK,...,,,,,,,,,,...,,,,,,
pda_8CY8OmG,"[i]<  Even better hidden. - Seems to [b]directly counter[/b] my sensors ..? >[/i]\n[i][/i]\n[i]< But this time, I know what to [b]look for[/b] ... [/i]\n[i] - The  [c][ffff00]Marker [-][/c]is up! >[/i]",,,,,,,,,,[i]< 更好的隐藏。 - 看起来 [b]直接对抗[/b] 我的传感器 ..? >[/i]\n[i][/i]\n[i]< 但这次，我知道要 [b]寻找[/b] 什么 ... [/i]\n[i] - 标记 [c][ffff00]Marker [-][/c] 已经激活了！ >[/i],,,,,,
pda_KqC804e,--,,,,,,,,,,--,,,,,,
pda_8OCSK8I,"[i]< Yes, that's it! [/i]\n[i]A [c][ffffff]stack of Constructors[-][/c] ... ! >[/i]\n[i][/i]\n[i]< Good blocks to feed the Factory with ...  Cutting a lot of time. >[/i]\n[i]- They are just a little [b]too big[/b] for you [b]to carry[/b] ...[/i][i] >[/i]",,,,,,,,,,[i]< 是的，就是这样！ [/i]\n[i]一堆 [c][ffffff]建造机[-][/c] ... ! >[/i]\n[i][/i]\n[i]< 这些是给工厂的好方块... 节省了很多时间。 >[/i]\n[i]- 它们只是有点 [b]太大了[/b]，你 [b]无法携带[/b]...[/i][i] >[/i],,,,,,
pda_meSO8mO,"[u][c][ffffff]Handling of large volumes[-][/c][/u]\n\nThe connected ('yellow') Toolbar is part of its container.\n\nIf you put items in there, you will not be limited by your \ninventory.",,,,,,,,,,[u][c][ffffff]处理大量物品[-][/c][/u]\n\n连接的（'黄色'）工具栏是其容器的一部分。\n\n如果你把物品放进去，你的 [b]背包[/b]将不会受到限制。,,,,,,
pda_Gg4a0C8,Claim Cache,,,,,,,,,,认领缓存,,,,,,
pda_aW04KGK,...,,,,,,,,,,...,,,,,,
pda_uvCWKWC,--,,,,,,,,,,--,,,,,,
pda_KmSiaG4,"[i]< Take the [c][ffffff]Core[-][/c], and [c][ffff00]place it on the box[-][/c], to [b]claim [/b]it. >[/i]\n[i][/i]\n[i]< ...  You can still grab that huge stack. >[/i]",,,,,,,,,,[i]< 拿起 [c][ffffff]核心[-][/c]，然后 [c][ffff00]放置在盒子上[-][/c]，以 [b]认领 [/b]它。 >[/i]\n[i][/i]\n[i]< ... 你仍然可以拿走那堆巨大的。 >[/i],,,,,,
pda_KupmAWi,[i]< Alright! [/i]\n[i]Nearly done! >[/i]\n\n[i]< - Now...  [c][ffff00]Open the Blueprint Library[-][/c] [c][00ff00][ F2 ][-][/c] >[/i],,,,,,,,,,[i]< 好的！ [/i]\n[i]差不多完成了！ >[/i]\n\n[i]< - 现在...  [c][ffff00]打开蓝图库[-][/c] [c][00ff00][ F2 ][-][/c] >[/i],,,,,,
pda_m8iWjmK,...,,,,,,,,,,...,,,,,,
pda_SaiSWec,--,,,,,,,,,,--,,,,,,
pda_aWaqmGG,"[i]< Please switch back [c][ffff00]to the[-][/c] [/i][c][ffff00][[ Factory ]] [-][/c][i]tab, above. >[/i]",,,,,,,,,,[i]< 请切换回 [c][ffff00]到[-][/c] [/i][c][ffff00][[ 工厂 ]] [-][/c][i]标签，在上面。 >[/i],,,,,,
pda_eeWYbe8,"- Select vessel in ""Completed""  list\n- Click [c][00ff00][[ Spawn ]][-][/c]",,,,,,,,,,- 在“已完成”列表中选择飞船\n- 点击 [c][00ff00][[ 生成 ]][-][/c],,,,,,
pda_TZGGeQW,--,,,,,,,,,,--,,,,,,
pda_SWa00iq,.,,,,,,,,,,.,,,,,,
pda_SKiCCOS,--,,,,,,,,,,--,,,,,,
pda_S014T8K,--,,,,,,,,,,--,,,,,,
pda_4qCGBi3,"[i]< Hologram sight of a [b]preview[/b]. >[/i]\n[i][/i]\n[i]< [c][ffff00]Place it inside [-][/c]the [c][ffff00]Hangar [-][/c], with [/i][c][00ff00][LMB][-][/c][i] >[/i]",,,,,,,,,,[i]< 预览的 [b]全息视图[/b]。 >[/i]\n[i][/i]\n[i]< [c][ffff00]放置它在 [-][/c]内部 [c][ffff00]机库[-][/c]，使用 [/i][c][00ff00][LMB][-][/c][i] >[/i],,,,,,
pda_mWuiW80,"[i]< So, it's time to [b]wrap things up[/b] ... ?[/i]\n[i]Ready for your Hover vessel ? >[/i]",,,,,,,,,,[i]< 那么，是时候 [b]结束这一切[/b] ... ？[/i]\n[i]准备好你的悬浮飞船了吗？>[/i],,,,,,
pda_0iK40SC,...,,,,,,,,,,...,,,,,,
pda_S4iaWef,[i]< Please switch to the [/i][c][ffff00][[ Main ]] [-][/c][i]tab >[/i],,,,,,,,,,[i]< 请切换到 [/i][c][ffff00][[ 主要 ]] [-][/c][i]标签 >[/i],,,,,,
pda_uWOmCao,--,,,,,,,,,,--,,,,,,
pda_gSOuWOk,"[i]< An [c][ffffff]Ammo Box[-][/c], inside of this Ammo box... ! >[/i]\n[i][/i]\n[i]< [c][ffff00]Take it[-][/c]. [/i]\n[i]And some of that big [c][ffff00]ammo[-][/c], too. >[/i]",,,,,,,,,,[i]< 一个 [c][ffffff]弹药箱[-][/c]，在这个弹药箱里面... ! >[/i]\n[i][/i]\n[i]< [c][ffff00]拿走它[-][/c]。 [/i]\n[i]还有一些那种大的 [c][ffff00]弹药[-][/c]，也拿走。 >[/i],,,,,,
pda_SiEmaei,...,,,,,,,,,,...,,,,,,
pda_G4iCaKK,--,,,,,,,,,,--,,,,,,
pda_e0OW84l,[i]< - Because -  - That [c][ff8000]spaceship [-][/c]I told you about... [/i]\n[i]It is on the [c][ffffff]same island[-][/c] as their Drone Base ... ! >[/i],,,,,,,,,,[i]< - 因为 -  - 我告诉过你的那艘 [c][ff8000]宇宙飞船[-][/c]... [/i]\n[i]它位于 [c][ffffff]同一个岛屿[-][/c] 上，和他们的无人机基地... ! >[/i],,,,,,
pda_rO4a4eL,"[i]< A [c][ff8000][c][ffff00]Starter[-][/c] [-][/c][b]block [/b]...! [/i]\n[i][/i]\n[i]And, nearby this those deposits ... [/i]\n[i]... More than enough to build up a good [b]Base[/b] ! >[/i]",,,,,,,,,,[i]< 一个 [c][ff8000][c][ffff00]起始[-][/c] [-][/c][b]方块 [/b]...! [/i]\n[i][/i]\n[i]而且，附近的这些矿藏... [/i]\n[i]... 足够建造一个不错的 [b]基地[/b] ! >[/i],,,,,,
pda_WSmmuKG,[c][0080ff]nPOI [-][/c]- [c][ffffff]Danger[-][/c]Area [i][c][ff8000](OnByT:NewShores) (OffByT: ArtyEarly&ArtyDisc & NestOpen) [-][/c][/i][c][ff8000]>C_Off[-][/c],,,,,,,,,,[c][0080ff]nPOI [-][/c]- [c][ffffff]危险[-][/c]区域 [i][c][ff8000](OnByT:NewShores) (OffByT: ArtyEarly&ArtyDisc & NestOpen) [-][/c][/i][c][ff8000]>C_Off[-][/c],,,,,,
pda_0cUK8mK,[c][ff8000]WARNING[-][/c],,,,,,,,,,[c][ff8000]警告[-][/c],,,,,,
pda_GS8iKO0,Killer turret,,,,,,,,,,杀手炮塔,,,,,,
pda_SmqaOOq,--,,,,,,,,,,--,,,,,,
pda_qaa8Oiu,- Fill in Ammo with[c][00ff00] [[ Fill All ]][-][/c] button\n[sup](Let turrets [b]shoot [/b]something. )[/sup],,,,,,,,,,- 使用[c][00ff00] [[ 全部填充 ]][-][/c]按钮补充弹药\n[sup]（让炮塔 [b]射击 [/b]一些东西。）[/sup],,,,,,
pda_4oWqSu8,--,,,,,,,,,,--,,,,,,
pda_WamCMii,- Destroy Sentry,,,,,,,,,,- 摧毁哨兵,,,,,,
pda_4Q8mseY,"[i]< They now have us on their sensor reach.[/i]\n[i] ... Factions [b]do[/b] get prickly, if you [c][ffffff]mis-behave [-][/c]on their turf... >[/i]\n\n[i]< - ... But this here cannot be avoided ... >[/i]",,,,,,,,,,[i]< 他们现在能够探测到我们了。[/i]\n[i] ... 如果你在他们的地盘上 [c][ffffff]行为不端[-][/c]... 派系 [b]会变得[/b]敏感... >[/i]\n\n[i]< - ... 但这里的情况无法避免 ... >[/i],,,,,,
pda_mSie0OG,--,,,,,,,,,,--,,,,,,
pda_I1CsCSO,--,,,,,,,,,,--,,,,,,
pda_mSxC8Oi,[i]< [c][ffffff]Close [-][/c]the turret view with [/i][c][00ff00][ F ][-][/c][i] >[/i],,,,,,,,,,[i]< [c][ffffff]关闭 [-][/c]炮塔视图使用 [/i][c][00ff00][ F ][-][/c][i] >[/i],,,,,,
pda_qWO4sC8,- Open Logistics [ F4 ],,,,,,,,,,- 打开物流 [ F4 ],,,,,,
pda_4AK4K0u,--,,,,,,,,,,--,,,,,,
pda_Cb0h0Ku,...,,,,,,,,,,...,,,,,,
pda_GO8WKC0,--,,,,,,,,,,--,,,,,,
pda_wGemm0m,"[i]< The idea is to [c][ffffff][c][ffff00]pick up the Artillery[-][/c] with [-][/c]\n[c][ffffff]the Multitool[-][/c], and then to just place it better. >\n\n< ... But that weapon block is [b]far too big[/b] for your inventory. [/i]\n[i]Hence, the Logistics... >[/i]",,,,,,,,,,[i]< 想法是使用 [c][ffffff]多功能工具[-][/c] 来 [c][ffff00]捡起火炮[-][/c]\n\n< ... 然后只需将其放置得更好。 >\n\n< ... 但是那个武器模块 [b]太大[/b]，无法放入你的库存。 [/i]\n[i]因此，物流... >[/i],,,,,,
pda_ZAWQGea,Guardian Sentry,,,,,,,,,,守护哨兵,,,,,,
pda_Squ08ce,...,,,,,,,,,,...,,,,,,
pda_4qGOiKc,---,,,,,,,,,,---,,,,,,
pda_GK8KSKW,"[i]< ... But it is a [b]simple [/b]mind... >[/i]\n\n[i]< Try to use[/i] [i]your [c][ffffff]Tool Drone[-][/c] [c][00ff00][ F5 ][-][/c], [c][ffff00]to distract it[-][/c].[/i]\n[i][/i][i]- [c][ffffff]Let it face away[-][/c] from us ...! >[/i]",,,,,,,,,,[i]< ... 但它的 [b]思维简单 [/b] >[/i]\n\n[i]< 尝试使用 [i]你的 [c][ffffff]工具无人机[-][/c] [c][00ff00][ F5 ][-][/c]，[c][ffff00]分散它的注意力[-][/c]。 >[/i]\n- [c][ffffff]让它背对我们[-][/c] ...! >[/i],,,,,,
pda_GSmmaSu,[sup]...[/sup],,,,,,,,,,[sup]...[/sup],,,,,,
pda_wGeSqWS,"Manual Turret control\n[i][sup]( [c][00ff00][ P ] [-][/c]Control Panel, [c][00ff00][[ Devices ]][-][/c] tab)[/sup][/i]",,,,,,,,,,手动炮塔控制\n[i][sup]( [c][00ff00][ P ] [-][/c]控制面板，[c][00ff00][[ 设备 ]][-][/c] 标签)[/sup][/i],,,,,,
pda_WuICmqW,"[i]< Good thing, that your suit can produce [b]endless [/b]of these... ! >[/i]\n\n[i]< ... Turned away, you have a [c][ffffff]short time window[-][/c] to [b]shoot [/b]this sentry - Until it re-discovers you. >[/i]",,,,,,,,,,[i]< 幸好，你的宇航服可以生产 [b]无尽的 [/b]这些... ! >[/i]\n\n[i]< ... 转过身去，你有 [c][ffffff]短暂的时间窗口[-][/c] 来 [b]射击 [/b]这个哨兵 - 在它重新发现你之前。 >[/i],,,,,,
pda_CaO8i0m,"- [i](Left side of 'Devices' screen)[/i]\n- Select Weapons in list\n- Click on 'small arrow down', to show all\n- [c][ffff00]Select Artillery turret[-][/c]\n\n - [i](Right upper screen) [/i]Click [c][ffff00]button [-][/c][c][00ff00][[ Access ]][-][/c]",,,,,,,,,,- [i]（'设备'屏幕左侧）[/i]\n- 在列表中选择武器\n- 点击 '小箭头向下'，显示全部\n- [c][ffff00]选择炮塔[-][/c]\n\n - [i]（右上方屏幕） [/i]点击 [c][ffff00]按钮 [-][/c][c][00ff00][[ 访问 ]][-][/c],,,,,,
pda_WiWXCe8,[i]< That's it! You are now controlling the Artillery. >[/i]\n[i][/i]\n[i]< [c][ffffff]Zoom [-][/c]with [c][00ff00][Mouse Wheel][-][/c] . >[/i],,,,,,,,,,[i]< 就是这样！你现在控制着火炮。 >[/i]\n[i][/i]\n[i]< [c][ffffff]缩放 [-][/c]使用 [c][00ff00][鼠标滚轮][-][/c] 。 >[/i],,,,,,
pda_OuKcKSi,Out of reach,,,,,,,,,,超出射程,,,,,,
pda_iOOKeO8,[i]< The DroneBase's [b]turrets [/b]could be in reach... ! >[/i]\n\n[i]< - [b][u]If[/u][/b] there would [b]not [/b]be the [c][ffffff]minimal angle[-][/c] of this Artillery ... >[/i],,,,,,,,,,[i]< 无人机基地的[b]炮塔 [/b]可能在射程内... ! >[/i]\n\n[i]< - [b][u]如果[/u][/b]不是这门火炮的 [c][ffffff]最小角度[-][/c]... >[/i],,,,,,
pda_S8e4Si8,[-],,,,,,,,,,-,,,,,,
pda_CoGWGqS,--,,,,,,,,,,--,,,,,,
pda_muOaGim,"[i]< But, you can [c][ffffff]change [-][/c]that! >[/i]\n\n[i]< ... You now have [b]all [/b]the tools and knowledge to do so! >[/i]",,,,,,,,,,[i]< 但是，你可以 [c][ffffff]改变[-][/c] 那个！>[/i]\n\n[i]< ... 你现在拥有 [b]所有[/b] 工具和知识来做到这一点！>[/i],,,,,,
pda_0C0CCWW,Pick up an Artillery Turret,,,,,,,,,,拾取一个炮塔,,,,,,
pda_0Smu0r6,[c][00ff00][T][-][/c] to switch between Toolbars.\n- Have [c][ffff00]Multitool [-][/c]in hands selected,,,,,,,,,,[c][00ff00][T][-][/c] 切换工具栏。\n- 选择手持的 [c][ffff00]多用工具[-][/c],,,,,,
pda_u42QOSS,--,,,,,,,,,,--,,,,,,
pda_SOgJ0iu,[-],,,,,,,,,,-,,,,,,
pda_uu8mm84,--,,,,,,,,,,--,,,,,,
